station,date,rain,avg_temp,delta_temp,max_temp,min_temp,radiation,max_trh,min_trh,avg_trh,,,
9021,1996/11/3,0,19.75,13.1,26.3,13.2,29.5,32.2,72.5,52.35,,,
9021,1996/11/4,0,21.4,14.6,28.7,14.1,28.9,30,73.4,51.7,,,
9021,1996/11/5,0,19.35,6.1,22.4,16.3,5.7,48.4,70.7,59.55,,,
9021,1996/11/6,11,16.7,4.4,18.9,14.5,9.5,72.4,95.8,84.1,,,
9021,1996/11/7,5.4,17.45,10.1,22.5,12.4,22,62,100,81,,,
9021,1996/11/8,0.2,18.95,10.7,24.3,13.6,31.3,40.2,78.4,59.3,,,
9021,1996/11/9,0,21.4,17.2,30,12.8,31.8,30.6,88,59.3,,,
9021,1996/11/10,0,24.8,17.2,33.4,16.2,32.2,24.9,69.5,47.2,,,
9021,1996/11/11,0,26,20.6,36.3,15.7,31.6,18.5,62.8,40.65,,,
9021,1996/11/12,0,22.05,8.7,26.4,17.7,23.2,57,96.8,76.9,,,
9021,1996/11/13,0.2,17.85,6.3,21,14.7,19.1,52.7,78.4,65.55,,,
9021,1996/11/14,0,16.35,11.1,21.9,10.8,16.5,47.2,95.8,71.5,,,
9021,1996/11/15,11.4,17.25,4.9,19.7,14.8,14.2,67.6,92.1,79.85,,,
9021,1996/11/16,15.2,17.15,7.1,20.7,13.6,24.6,51.6,81,66.3,,,
9021,1996/11/17,0.2,15.75,12.9,22.2,9.3,30.8,38.9,88.8,63.85,,,
9021,1996/11/18,0,19.6,16.4,27.8,11.4,32.7,36.9,100,68.45,,,
9021,1996/11/19,0,21.6,15.6,29.4,13.8,31.8,32,83.1,57.55,,,
9021,1996/11/20,0,24.2,14.2,31.3,17.1,32.5,35.2,82.6,58.9,,,
9021,1996/11/21,0,24.2,18,33.2,15.2,32.7,35.4,100,67.7,,,
9021,1996/11/22,0,24.1,10.4,29.3,18.9,31.1,51.5,96.2,73.85,,,
9021,1996/11/23,0,21.4,6,24.4,18.4,25.6,54.7,78.9,66.8,,,
9021,1996/11/24,0.4,18.25,9.5,23,13.5,33.7,38.5,69.8,54.15,,,
9021,1996/11/25,0,17.5,14.2,24.6,10.4,33.8,36.2,88.9,62.55,,,
9021,1996/11/26,0.2,17.65,10.7,23,12.3,21.3,59.1,100,79.55,,,
9021,1996/11/27,0,18.05,12.1,24.1,12,28.7,33.7,72.1,52.9,,,
9021,1996/11/28,0,20.25,13.1,26.8,13.7,32.8,32.9,74,53.45,,,
9021,1996/11/29,0,23.7,17.4,32.4,15,31.6,26.3,75.1,50.7,,,
9021,1996/11/30,0.4,19.75,6.1,22.8,16.7,16.1,58.7,85.8,72.25,,,
9021,1996/12/1,7.8,19.65,6.1,22.7,16.6,22.4,59.1,86.3,72.7,,,
9021,1996/12/2,0.6,18.95,8.5,23.2,14.7,20,54.5,92.7,73.6,,,
9021,1996/12/3,0,16.6,12.2,22.7,10.5,30.6,35.2,76.4,55.8,,,
9021,1996/12/4,0,16.95,12.7,23.3,10.6,29,40.6,90.8,65.7,,,
9021,1996/12/5,0,16.9,11.4,22.6,11.2,25.2,37.6,77.5,57.55,,,
9021,1996/12/6,0,16.1,15,23.6,8.6,32.2,27.5,71.6,49.55,,,
9021,1996/12/7,0,20.15,16.9,28.6,11.7,33,24.3,69.1,46.7,,,
9021,1996/12/8,0,22.75,13.9,29.7,15.8,33.9,25.2,58.5,41.85,,,
9021,1996/12/9,0,20.8,12.8,27.2,14.4,34.1,40.8,89.7,65.25,,,
9021,1996/12/10,0,21.25,10.5,26.5,16,34.2,39.6,75.4,57.5,,,
9021,1996/12/11,0,19.95,7.9,23.9,16,23,51.3,83.6,67.45,,,
9021,1996/12/12,7.8,17.45,10.7,22.8,12.1,22.3,49.7,97.8,73.75,,,
9021,1996/12/13,0.2,18.95,8.9,23.4,14.5,22.4,42.8,74.5,58.65,,,
9021,1996/12/14,0,19.9,14.8,27.3,12.5,30.8,37.5,93.9,65.7,,,
9021,1996/12/15,0,23,15.8,30.9,15.1,31.4,26,67.6,46.8,,,
9021,1996/12/16,0,23.15,13.9,30.1,16.2,29.1,29.8,69,49.4,,,
9021,1996/12/17,0,24.45,16.1,32.5,16.4,31.9,33.9,89.1,61.5,,,
9021,1996/12/18,0,25.85,17.1,34.4,17.3,32.3,20.6,56.7,38.65,,,
9021,1996/12/19,0,29.45,16.3,37.6,21.3,24,9.7,24.9,17.3,,,
9021,1996/12/20,0.2,27.5,12.6,33.8,21.2,22.1,38.6,80.7,59.65,,,
9021,1996/12/21,0.2,21.75,10.7,27.1,16.4,32.6,39.6,76.2,57.9,,,
9021,1996/12/22,0,21.2,14.8,28.6,13.8,33.5,24.5,60.9,42.7,,,
9021,1996/12/23,0,22.4,12.2,28.5,16.3,33.4,31.6,66.4,49,,,
9021,1996/12/24,0,18.25,12.3,24.4,12.1,34.1,31.7,68.8,50.25,,,
9021,1996/12/25,0,18.4,17,26.9,9.9,33.7,23.1,67.3,45.2,,,
9021,1996/12/26,0,22.25,14.9,29.7,14.8,33.2,22.8,56.5,39.65,,,
9021,1996/12/27,0,23.2,13.4,29.9,16.5,32.7,27.5,61.8,44.65,,,
9021,1996/12/28,0,22.65,14.9,30.1,15.2,31.9,28.8,71.3,50.05,,,
9021,1996/12/29,0,20.9,12.2,27,14.8,32.5,35.1,74.3,54.7,,,
9021,1996/12/30,0,23.9,17.6,32.7,15.1,32.4,25.9,74.6,50.25,,,
9021,1996/12/31,0,28.55,21.3,39.2,17.9,31.1,17.7,61,39.35,,,
9021,1997/1/1,0,34.2,18.6,43.5,24.9,28.2,13.8,38.8,26.3,,,
9021,1997/1/2,0,34.45,14.7,41.8,27.1,28.1,16.9,38.2,27.55,,,
9021,1997/1/3,0,32.6,14.6,39.9,25.3,29,25.9,58.9,42.4,,,
9021,1997/1/4,0,25.3,11.8,31.2,19.4,28.6,40.1,80.8,60.45,,,
9021,1997/1/5,0,22.95,13.7,29.8,16.1,32.1,24.3,55.8,40.05,,,
9021,1997/1/6,0,24.45,18.1,33.5,15.4,33.5,19.1,56.6,37.85,,,
9021,1997/1/7,0,28.8,18.8,38.2,19.4,33.8,17.5,52,34.75,,,
9021,1997/1/8,0,32.55,17.9,41.5,23.6,33.2,13,35.7,24.35,,,
9021,1997/1/9,0,26.65,15.7,34.5,18.8,30.4,30.5,77,53.75,,,
9021,1997/1/10,0,25.9,15.2,33.5,18.3,32.3,36.3,89.4,62.85,,,
9021,1997/1/11,0,27.3,16.8,35.7,18.9,31.9,25.8,69.2,47.5,,,
9021,1997/1/12,0,24.15,5.7,27,21.3,26.5,48.8,68.7,58.75,,,
9021,1997/1/13,0,24.2,15.8,32.1,16.3,31.6,24.3,62.6,43.45,,,
9021,1997/1/14,0,24.2,15.4,31.9,16.5,32.2,21.4,53.8,37.6,,,
9021,1997/1/15,0,27.1,15.6,34.9,19.3,32.2,21.8,54.5,38.15,,,
9021,1997/1/16,0,28.95,19.1,38.5,19.4,31.2,17.6,53.3,35.45,,,
9021,1997/1/17,0,30.75,15.5,38.5,23,30.6,12,29.2,20.6,,,
9021,1997/1/18,0,24.85,9.3,29.5,20.2,26,50.7,88.3,69.5,,,
9021,1997/1/19,0,20.25,11.7,26.1,14.4,28.3,38.5,79.3,58.9,,,
9021,1997/1/20,0.8,20.45,8.5,24.7,16.2,26.4,29.9,50.5,40.2,,,
9021,1997/1/21,0,21.35,15.5,29.1,13.6,33.1,20.1,52,36.05,,,
9021,1997/1/22,0,24.35,15.3,32,16.7,33,23.8,59.5,41.65,,,
9021,1997/1/23,0,25.45,18.1,34.5,16.4,32.7,20.7,60.6,40.65,,,
9021,1997/1/24,0,29.1,19.2,38.7,19.5,32.8,16.7,50.8,33.75,,,
9021,1997/1/25,0,23,8.6,27.3,18.7,30.5,54.3,91.4,72.85,,,
9021,1997/1/26,0,20,19.2,29.6,10.4,32.6,22.7,74.6,48.65,,,
9021,1997/1/27,0,23,17.4,31.7,14.3,31.5,19.5,55.9,37.7,,,
9021,1997/1/28,0,29.7,19,39.2,20.2,28.8,9.8,29.2,19.5,,,
9021,1997/1/29,0,25.8,8.8,30.2,21.4,21.7,48.9,82.4,65.65,,,
9021,1997/1/30,0,24.1,14.6,31.4,16.8,29.3,31.1,74.8,52.95,,,
9021,1997/1/31,0,26.15,18.5,35.4,16.9,29.3,18.3,54.6,36.45,,,
9021,1997/2/1,0,31.55,24.1,43.6,19.5,27.5,17,67.1,42.05,,,
9021,1997/2/2,0,32.5,11.4,38.2,26.8,19.9,31.1,59,45.05,,,
9021,1997/2/3,0,30.7,9.8,35.6,25.8,17,40.9,71.7,56.3,,,
9021,1997/2/4,0,23.8,9,28.3,19.3,24.4,39.5,67.9,53.7,,,
9021,1997/2/5,0,21.6,15,29.1,14.1,30.4,25.8,64.7,45.25,,,
9021,1997/2/6,0,25.25,15.9,33.2,17.3,31.1,24.6,63.3,43.95,,,
9021,1997/2/7,0,24.1,10.4,29.3,18.9,23.8,36.3,67.8,52.05,,,
9021,1997/2/8,0,24.55,14.3,31.7,17.4,30.2,26.5,62.4,44.45,,,
9021,1997/2/9,0,23.9,12,29.9,17.9,30.6,31.3,64.4,47.85,,,
9021,1997/2/10,0,25.6,16,33.6,17.6,29.8,24.2,62.6,43.4,,,
9021,1997/2/11,0,27,17.2,35.6,18.4,31.3,20.3,55.8,38.05,,,
9021,1997/2/12,0,24.2,18.8,33.6,14.8,29.1,25.8,79.6,52.7,,,
9021,1997/2/13,0,24.3,11,29.8,18.8,29.9,35.5,68.7,52.1,,,
9021,1997/2/14,0,21.8,12,27.8,15.8,29.7,34.3,71.3,52.8,,,
9021,1997/2/15,0,23.7,15.6,31.5,15.9,29.9,25.7,65.9,45.8,,,
9021,1997/2/16,0,24.3,17.6,33.1,15.5,29.5,23.5,67.6,45.55,,,
9021,1997/2/17,0,21.75,12.1,27.8,15.7,27.8,40.2,84.1,62.15,,,
9021,1997/2/18,0,24.95,14.9,32.4,17.5,28.8,27.8,67.5,47.65,,,
9021,1997/2/19,0,22.15,6.7,25.5,18.8,26.2,56.7,85.3,71,,,
9021,1997/2/20,0.6,21.9,4.8,24.3,19.5,7.8,70.1,94,82.05,,,
9021,1997/2/21,0,21.35,10.9,26.8,15.9,20.5,53.4,100,76.7,,,
9021,1997/2/22,0,25.8,14.2,32.9,18.7,26.6,31.8,73.8,52.8,,,
9021,1997/2/23,5.8,22.25,7.9,26.2,18.3,5.7,56.8,91.8,74.3,,,
9021,1997/2/24,1.6,26.85,15.7,34.7,19,13.9,40.1,100,70.05,,,
9021,1997/2/25,0,31.05,12.1,37.1,25,13.4,36.1,72,54.05,,,
9021,1997/2/26,0,36.8,16.2,44.9,28.7,22.8,20.9,50.6,35.75,,,
9021,1997/2/27,0,30.4,12.8,36.8,24,24.5,42.5,88.5,65.5,,,
9021,1997/2/28,0,25.85,13.7,32.7,19,24.7,23.7,53.3,38.5,,,
9021,1997/3/1,0,24.4,16.8,32.8,16,25.6,23.3,63.8,43.55,,,
9021,1997/3/2,0,26.1,18,35.1,17.1,25.5,24.4,70.8,47.6,,,
9021,1997/3/3,0,24.8,11.6,30.6,19,26.4,26.2,52.4,39.3,,,
9021,1997/3/4,0,23.3,13.6,30.1,16.5,26.9,24.8,56.5,40.65,,,
9021,1997/3/5,0,24.4,14.6,31.7,17.1,27,19.9,47.7,33.8,,,
9021,1997/3/6,0,22.2,15.4,29.9,14.5,25.9,30.8,78.8,54.8,,,
9021,1997/3/7,0.4,21.5,12.4,27.7,15.3,26.2,31.2,66.8,49,,,
9021,1997/3/8,0,23.2,14.2,30.3,16.1,26.7,26.2,61.8,44,,,
9021,1997/3/9,0,25.5,14.4,32.7,18.3,25.4,29.7,69.9,49.8,,,
9021,1997/3/10,0,22.4,12,28.4,16.4,26.5,44.5,92.3,68.4,,,
9021,1997/3/11,0,21.05,13.1,27.6,14.5,25.9,36,80.6,58.3,,,
9021,1997/3/12,0,20.7,13.6,27.5,13.9,26.5,25.3,58.6,41.95,,,
9021,1997/3/13,0,21.85,12.1,27.9,15.8,21.6,26.3,55.2,40.75,,,
9021,1997/3/14,0,23.75,14.9,31.2,16.3,24.8,27.9,68.6,48.25,,,
9021,1997/3/15,0,28.2,14.8,35.6,20.8,20.2,15.3,36.2,25.75,,,
9021,1997/3/16,0,22.5,4.4,24.7,20.3,15.9,53.4,69.7,61.55,,,
9021,1997/3/17,3.2,18.75,11.3,24.4,13.1,20.3,49.7,100,74.85,,,
9021,1997/3/18,0,18.85,11.9,24.8,12.9,20,52.4,100,76.2,,,
9021,1997/3/19,0,18.95,14.3,26.1,11.8,24.7,43.8,100,71.9,,,
9021,1997/3/20,0,22.15,17.3,30.8,13.5,24.9,28.8,82.8,55.8,,,
9021,1997/3/21,0,23.75,13.9,30.7,16.8,24.6,34.2,79,56.6,,,
9021,1997/3/22,0,24,10.6,29.3,18.7,23.7,34.1,64.5,49.3,,,
9021,1997/3/23,0,23.55,11.3,29.2,17.9,24,34.6,68.3,51.45,,,
9021,1997/3/24,0,23.05,12.7,29.4,16.7,23.6,34.2,73.7,53.95,,,
9021,1997/3/25,0,22.45,12.3,28.6,16.3,23.3,38.8,82.1,60.45,,,
9021,1997/3/26,0,18.75,7.7,22.6,14.9,9.9,52.9,85.6,69.25,,,
9021,1997/3/27,0,20.5,12,26.5,14.5,20.3,28,58.8,43.4,,,
9021,1997/3/28,0,20.05,6.5,23.3,16.8,7.2,43,64.3,53.65,,,
9021,1997/3/29,2.4,17.4,3.4,19.1,15.7,1,63.4,78.5,70.95,,,
9021,1997/3/30,23.8,20.4,12.2,26.5,14.3,19,46.2,98.2,72.2,,,
9021,1997/3/31,0,19.4,10,24.4,14.4,19.9,59.6,100,79.8,,,
9021,1997/4/1,0,19.4,7.8,23.3,15.5,9.9,53.9,87.5,70.7,,,
9021,1997/4/2,0,18.9,10.4,24.1,13.7,19.5,34.7,66.4,50.55,,,
9021,1997/4/3,0,22.5,13.2,29.1,15.9,19.7,30.8,68.7,49.75,,,
9021,1997/4/4,0,19.55,3.1,21.1,18,4.3,69.2,83.9,76.55,,,
9021,1997/4/5,6,22.1,10.2,27.2,17,14.9,46.6,86.8,66.7,,,
9021,1997/4/6,5.4,23.05,11.7,28.9,17.2,13.7,45.5,92.3,68.9,,,
9021,1997/4/7,0,23.75,9.9,28.7,18.8,9.9,46.7,84.8,65.75,,,
9021,1997/4/8,2.2,23.45,14.3,30.6,16.3,20.4,41.7,98.8,70.25,,,
9021,1997/4/9,0,27.25,13.9,34.2,20.3,19.7,27.5,62.2,44.85,,,
9021,1997/4/10,0,22.05,7.7,25.9,18.2,8.2,65.3,100,82.65,,,
9021,1997/4/11,10.8,20.45,6.9,23.9,17,12.2,65.4,100,82.7,,,
9021,1997/4/12,0,18,11.8,23.9,12.1,16.5,47.9,100,73.95,,,
9021,1997/4/13,0,20.3,9.2,24.9,15.7,15.2,40.7,71.8,56.25,,,
9021,1997/4/14,0,22.55,11.9,28.5,16.6,17,38.3,78.9,58.6,,,
9021,1997/4/15,0,24.15,12.5,30.4,17.9,17.8,36.4,77.1,56.75,,,
9021,1997/4/16,0,22.65,13.9,29.6,15.7,18.2,34.5,80.2,57.35,,,
9021,1997/4/17,0,22.5,15.2,30.1,14.9,17.4,38.9,98,68.45,,,
9021,1997/4/18,0,21.45,14.5,28.7,14.2,16.2,42.4,100,71.2,,,
9021,1997/4/19,0,19.15,11.9,25.1,13.2,18.1,51.2,100,75.6,,,
9021,1997/4/20,0,16.75,12.9,23.2,10.3,8.6,59.5,100,79.75,,,
9021,1997/4/21,1.2,18.8,9.8,23.7,13.9,12.2,52.9,97.7,75.3,,,
9021,1997/4/22,0,16.2,14.6,23.5,8.9,16.3,42.8,100,71.4,,,
9021,1997/4/23,0,17.35,16.3,25.5,9.2,17.1,42.3,100,71.15,,,
9021,1997/4/24,0,20.05,15.9,28,12.1,16.7,31.5,84.3,57.9,,,
9021,1997/4/25,0,22.8,22.2,33.9,11.7,13,29.3,100,64.65,,,
9021,1997/4/26,0,22.3,4.8,24.7,19.9,6.4,67.2,90,78.6,,,
9021,1997/4/27,0.8,18.85,3.9,20.8,16.9,6.2,65.6,83.7,74.65,,,
9021,1997/4/28,0.2,16.75,8.7,21.1,12.4,7.2,54,93.8,73.9,,,
9021,1997/4/29,0,18.2,4.8,20.6,15.8,6.3,54.8,74.1,64.45,,,
9021,1997/4/30,1.6,17.3,6.6,20.6,14,4.5,70.9,100,85.45,,,
9021,1997/5/1,6.2,17.7,6.4,20.9,14.5,11.7,61.1,91.5,76.3,,,
9021,1997/5/2,0,14.95,12.9,21.4,8.5,11.6,46.7,100,73.35,,,
9021,1997/5/3,1.4,16.1,10.4,21.3,10.9,12.1,59.6,100,79.8,,,
9021,1997/5/4,0,14.5,10.6,19.8,9.2,16.1,39,77.4,58.2,,,
9021,1997/5/5,0,14.55,15.3,22.2,6.9,12.3,46.4,100,73.2,,,
9021,1997/5/6,0,14.15,9.1,18.7,9.6,16,32,57.8,44.9,,,
9021,1997/5/7,0,14.2,9.4,18.9,9.5,16,32.1,59,45.55,,,
9021,1997/5/8,0,13.8,12.6,20.1,7.5,15.7,34.4,78.2,56.3,,,
9021,1997/5/9,0,15.25,11.3,20.9,9.6,12.4,31.6,65.3,48.45,,,
9021,1997/5/10,0,15.8,7.6,19.6,12,8.6,39.5,64.2,51.85,,,
9021,1997/5/11,0.2,14.9,3.4,16.6,13.2,4.3,65.1,81.1,73.1,,,
9021,1997/5/12,1.4,15.65,5.3,18.3,13,3.8,61.4,86.2,73.8,,,
9021,1997/5/13,1.4,18.15,8.9,22.6,13.7,10.3,57.6,100,78.8,,,
9021,1997/5/14,0,18.6,9.4,23.3,13.9,13.7,55.2,99.5,77.35,,,
9021,1997/5/15,0,19.1,7.4,22.8,15.4,6.5,55.1,87.5,71.3,,,
9021,1997/5/16,0,19.3,16.2,27.4,11.2,13.7,43.3,100,71.65,,,
9021,1997/5/17,0,21.65,9.9,26.6,16.7,6.1,41.6,76.3,58.95,,,
9021,1997/5/18,3.2,19.4,2.8,20.8,18,3,80.2,95.5,87.85,,,
9021,1997/5/19,17,15.65,13.5,22.4,8.9,8.2,51,100,75.5,,,
9021,1997/5/20,0,15.65,9.9,20.6,10.7,13.3,56.1,100,78.05,,,
9021,1997/5/21,0,13.95,12.5,20.2,7.7,13,50.3,100,75.15,,,
9021,1997/5/22,0,17.4,12.8,23.8,11,10.1,37,83.1,60.05,,,
9021,1997/5/23,10.8,18.05,4.3,20.2,15.9,4,71,93,82,,,
9021,1997/5/24,4.2,15.6,9.4,20.3,10.9,6.8,66.8,100,83.4,,,
9021,1997/5/25,3.4,16.75,5.3,19.4,14.1,10.6,42.2,59.1,50.65,,,
9021,1997/5/26,0.6,14.65,9.7,19.5,9.8,9,62.2,100,81.1,,,
9021,1997/5/27,3.2,15.05,8.7,19.4,10.7,8,68.8,100,84.4,,,
9021,1997/5/28,1.4,14,10,19,9,11,59.6,100,79.8,,,
9021,1997/5/29,0,14.4,11.8,20.3,8.5,11.6,49.1,100,74.55,,,
9021,1997/5/30,0,16.45,9.9,21.4,11.5,4.2,38.9,73,55.95,,,
9021,1997/5/31,24.4,14.8,8,18.8,10.8,7.6,64.5,100,82.25,,,
9021,1997/6/1,23.2,15.15,6.9,18.6,11.7,7.8,73.8,100,86.9,,,
9021,1997/6/2,9.4,15.35,5.5,18.1,12.6,5.5,78,100,89,,,
9021,1997/6/3,4.6,14.35,9.1,18.9,9.8,5.3,61.4,100,80.7,,,
9021,1997/6/4,12,16.35,5.9,19.3,13.4,6.5,61.2,89.2,75.2,,,
9021,1997/6/5,8.6,14.5,7.4,18.2,10.8,6.4,67,100,83.5,,,
9021,1997/6/6,13,14.7,8.6,19,10.4,7.8,67.8,100,83.9,,,
9021,1997/6/7,0.4,16.8,10.8,22.2,11.4,11.1,57.2,100,78.6,,,
9021,1997/6/8,7,15.65,4.7,18,13.3,2.2,79,100,89.5,,,
9021,1997/6/9,15.6,13.55,8.7,17.9,9.2,9.8,55.1,97.2,76.15,,,
9021,1997/6/10,0,12.65,10.3,17.8,7.5,8.7,52.5,100,76.25,,,
9021,1997/6/11,8.6,13.1,6,16.1,10.1,9.6,76.6,100,88.3,,,
9021,1997/6/12,1.2,12.6,12.2,18.7,6.5,7.2,58,100,79,,,
9021,1997/6/13,0.2,14.1,6.4,17.3,10.9,6.9,58.3,88.3,73.3,,,
9021,1997/6/14,0,13,9,17.5,8.5,12.1,41.5,74.8,58.15,,,
9021,1997/6/15,0,13.9,11.8,19.8,8,12.1,40.3,86.8,63.55,,,
9021,1997/6/16,0,16.35,10.1,21.4,11.3,11.6,41.6,79.2,60.4,,,
9021,1997/6/17,0,17.85,11.9,23.8,11.9,11.8,37,78.3,57.65,,,
9021,1997/6/18,0,18.25,9.7,23.1,13.4,9,31.9,58.6,45.25,,,
9021,1997/6/19,0.4,16.55,3.9,18.5,14.6,3.1,50.3,64.4,57.35,,,
9021,1997/6/20,0.8,15.4,9.8,20.3,10.5,9.6,62.2,100,81.1,,,
9021,1997/6/21,2.6,14.6,10.2,19.7,9.5,10.8,59.7,100,79.85,,,
9021,1997/6/22,0,14.4,10,19.4,9.4,6.5,57.3,100,78.65,,,
9021,1997/6/23,1.6,16,7.6,19.8,12.2,10.4,61.1,99.3,80.2,,,
9021,1997/6/24,0,15.7,10.2,20.8,10.6,9,41.5,79.9,60.7,,,
9021,1997/6/25,0,15.35,12.1,21.4,9.3,11.1,48.7,100,74.35,,,
9021,1997/6/26,0,15.6,14.2,22.7,8.5,12.1,46.8,100,73.4,,,
9021,1997/6/27,0,14.65,11.5,20.4,8.9,8,54.3,100,77.15,,,
9021,1997/6/28,0,14.25,6.7,17.6,10.9,5.3,69.1,100,84.55,,,
9021,1997/6/29,1.2,15.85,8.1,19.9,11.8,11.2,54.7,91.8,73.25,,,
9021,1997/6/30,0,12.3,13,18.8,5.8,11.7,33.7,79.2,56.45,,,
9021,1997/7/1,0,13.2,12.6,19.5,6.9,12.6,29.6,67.4,48.5,,,
9021,1997/7/2,0,14.95,10.9,20.4,9.5,10.3,23.4,47.2,35.3,,,
9021,1997/7/3,10.4,13.75,7.1,17.3,10.2,8.3,61.8,98.1,79.95,,,
9021,1997/7/4,0.2,13.9,13.2,20.5,7.3,10.1,54.8,100,77.4,,,
9021,1997/7/5,0,14.85,11.1,20.4,9.3,8.3,54.3,100,77.15,,,
9021,1997/7/6,14.8,15.8,5.6,18.6,13,5.2,70,100,85,,,
9021,1997/7/7,20,10.55,8.3,14.7,6.4,12,62.2,100,81.1,,,
9021,1997/7/8,0,8.05,12.9,14.5,1.6,11.8,47.9,100,73.95,,,
9021,1997/7/9,9.2,9.95,12.1,16,3.9,12.3,52.3,100,76.15,,,
9021,1997/7/10,0,8.65,11.9,14.6,2.7,12.5,49.4,100,74.7,,,
9021,1997/7/11,0,9.4,15,16.9,1.9,12.3,42.1,100,71.05,,,
9021,1997/7/12,0,8.95,14.5,16.2,1.7,4.6,40.8,100,70.4,,,
9021,1997/7/13,4.4,11.1,9.8,16,6.2,1.3,82,100,91,,,
9021,1997/7/14,24.4,8.85,13.1,15.4,2.3,12.4,52,100,76,,,
9021,1997/7/15,0,8.55,12.9,15,2.1,12.3,46.4,100,73.2,,,
9021,1997/7/16,0,11.1,10.6,16.4,5.8,13.5,38.6,78.1,58.35,,,
9021,1997/7/17,0,12.1,12.2,18.2,6,12.8,34,76,55,,,
9021,1997/7/18,0,11.25,16.5,19.5,3,12.8,34.4,100,67.2,,,
9021,1997/7/19,0,12.2,16.6,20.5,3.9,13.8,33.6,100,66.8,,,
9021,1997/7/20,0,12.95,14.5,20.2,5.7,13.1,30.4,78.7,54.55,,,
9021,1997/7/21,0,13.35,13.5,20.1,6.6,13.8,28.9,69.8,49.35,,,
9021,1997/7/22,0,14.35,13.3,21,7.7,13.7,21.3,50.5,35.9,,,
9021,1997/7/23,0,15.45,12.5,21.7,9.2,12.4,20.8,46.4,33.6,,,
9021,1997/7/24,8.8,14.2,4.2,16.3,12.1,3.4,73.4,96.4,84.9,,,
9021,1997/7/25,10.8,12.65,8.9,17.1,8.2,11.2,60.5,100,80.25,,,
9021,1997/7/26,9.2,13.65,9.7,18.5,8.8,7.6,60.6,100,80.3,,,
9021,1997/7/27,12.8,14.85,6.7,18.2,11.5,10.6,72.3,100,86.15,,,
9021,1997/7/28,0,13.55,12.9,20,7.1,11,50.1,100,75.05,,,
9021,1997/7/29,0,15.05,12.9,21.5,8.6,11.5,53.8,100,76.9,,,
9021,1997/7/30,0,16.3,13,22.8,9.8,10.2,40.7,93.3,67,,,
9021,1997/7/31,0,15.7,13.6,22.5,8.9,14.4,42.9,100,71.45,,,
9021,1997/8/1,0,13.35,13.3,20,6.7,14.7,51.8,100,75.9,,,
9021,1997/8/2,0.2,13.4,14.6,20.7,6.1,14.8,46.7,100,73.35,,,
9021,1997/8/3,0,14,10.2,19.1,8.9,4.7,50.2,97.4,73.8,,,
9021,1997/8/4,19.6,17.1,6.2,20.2,14,8.5,73.1,100,86.55,,,
9021,1997/8/5,11.8,13.15,4.9,15.6,10.7,6.7,65.5,90.2,77.85,,,
9021,1997/8/6,14.6,14.55,7.3,18.2,10.9,11.9,70.4,100,85.2,,,
9021,1997/8/7,2,14.45,6.3,17.6,11.3,11.6,66.1,99.4,82.75,,,
9021,1997/8/8,2.4,14.7,9.4,19.4,10,8.3,65.7,100,82.85,,,
9021,1997/8/9,8.6,13.1,4.8,15.5,10.7,5,81.3,100,90.65,,,
9021,1997/8/10,18.2,9.8,8,13.8,5.8,15,55.2,94.4,74.8,,,
9021,1997/8/11,0.2,9.8,13.8,16.7,2.9,15.8,46.3,100,73.15,,,
9021,1997/8/12,0,12.3,13.2,18.9,5.7,17.1,44.4,100,72.2,,,
9021,1997/8/13,0,13.1,15.8,21,5.2,16.3,37.4,100,68.7,,,
9021,1997/8/14,0,16.3,10.8,21.7,10.9,11.3,52,100,76,,,
9021,1997/8/15,22.6,16.95,4.3,19.1,14.8,9.4,48.9,64.2,56.55,,,
9021,1997/8/16,5.8,11.4,9.8,16.3,6.5,13.1,45.4,86.8,66.1,,,
9021,1997/8/17,0,10.05,13.1,16.6,3.5,15.4,49.8,100,74.9,,,
9021,1997/8/18,0,10.65,13.3,17.3,4,17,44.6,100,72.3,,,
9021,1997/8/19,0,12,13.8,18.9,5.1,15.5,37.6,93.4,65.5,,,
9021,1997/8/20,0,12.25,14.5,19.5,5,18,45,100,72.5,,,
9021,1997/8/21,0,12.9,14.4,20.1,5.7,14.2,46.8,100,73.4,,,
9021,1997/8/22,0,11.85,11.9,17.8,5.9,16.1,57.4,100,78.7,,,
9021,1997/8/23,0,12.5,9.8,17.4,7.6,16.7,48.8,93,70.9,,,
9021,1997/8/24,0,13.2,12.4,19.4,7,17.6,40,89.9,64.95,,,
9021,1997/8/25,0,14.95,11.7,20.8,9.1,18.1,35.4,75.3,55.35,,,
9021,1997/8/26,0.2,16.45,9.7,21.3,11.6,8.7,39.1,72.5,55.8,,,
9021,1997/8/27,1,16.7,5.2,19.3,14.1,11.9,60.3,84,72.15,,,
9021,1997/8/28,13.8,12.8,5.4,15.5,10.1,7.6,67.1,95.5,81.3,,,
9021,1997/8/29,7.2,10.7,12.6,17,4.4,13.4,59.4,100,79.7,,,
9021,1997/8/30,0,13.5,10.6,18.8,8.2,19.1,42.4,84.7,63.55,,,
9021,1997/8/31,0,11.35,12.9,17.8,4.9,20,48.1,100,74.05,,,
9021,1997/9/1,0,11.15,12.5,17.4,4.9,4.9,58.4,100,79.2,,,
9021,1997/9/2,19.2,11.75,8.3,15.9,7.6,16.3,53.7,93,73.35,,,
