station,date,rain,avg_temp,delta_temp,max_temp,min_temp,radiation,max_trh,min_trh,avg_trh,,,,
94030,2001/7/5,0,6.15,12.3,12.3,0,6.5,48.3,100,74.15,,,,
94030,2001/7/6,7.6,7.85,12.1,13.9,1.8,2.3,81.3,100,90.65,,,,
94030,2001/7/7,4.8,8.85,6.1,11.9,5.8,3.1,76.8,100,88.4,,,,
94030,2001/7/8,2.7,9.25,4.7,11.6,6.9,2,76.2,100,88.1,,,,
94030,2001/7/9,0,10.5,5,13,8,3.4,65.5,91.4,78.45,,,,
94030,2001/7/10,1.5,9.85,4.1,11.9,7.8,4.3,78.3,100,89.15,,,,
94030,2001/7/11,0.8,8.35,4.7,10.7,6,3.6,75.4,100,87.7,,,,
94030,2001/7/12,0.6,9.05,5.5,11.8,6.3,4.2,75.2,100,87.6,,,,
94030,2001/7/13,0,8.75,3.9,10.7,6.8,1.4,74.7,97.2,85.95,,,,
94030,2001/7/14,0,8.75,6.9,12.2,5.3,6.4,68.3,100,84.15,,,,
94030,2001/7/15,0,9.5,7.6,13.3,5.7,6.2,60.3,100,80.15,,,,
94030,2001/7/16,0.6,7.05,6.9,10.5,3.6,5.5,56,89.8,72.9,,,,
94030,2001/7/17,0,7.85,5.9,10.8,4.9,5.4,60.3,90.1,75.2,,,,
94030,2001/7/18,1.4,8.5,7.8,12.4,4.6,4.6,57,96.7,76.85,,,,
94030,2001/7/19,0,11.05,6.1,14.1,8,3.6,63.4,95.1,79.25,,,,
94030,2001/7/20,0,8.7,9.2,13.3,4.1,5.5,55.7,100,77.85,,,,
94030,2001/7/21,0,8.35,7.7,12.2,4.5,4.5,64.8,100,82.4,,,,
94030,2001/7/22,0,9,5.4,11.7,6.3,4.3,67,96.4,81.7,,,,
94030,2001/7/23,0,8.7,6.8,12.1,5.3,4.9,58.1,92.1,75.1,,,,
94030,2001/7/24,0,9.45,8.7,13.8,5.1,8.5,52.6,94.5,73.55,,,,
94030,2001/7/25,2,8,10.8,13.4,2.6,9,48.8,100,74.4,,,,
94030,2001/7/26,0,8.4,11,13.9,2.9,9,46.6,98.4,72.5,,,,
94030,2001/7/27,0,9.15,8.5,13.4,4.9,7,60.5,100,80.25,,,,
94030,2001/7/28,0,8.7,10.8,14.1,3.3,9.7,51,100,75.5,,,,
94030,2001/7/29,0,9.1,9.6,13.9,4.3,9.4,51.7,98.8,75.25,,,,
94030,2001/7/30,0,10.55,9.7,15.4,5.7,9.8,51.5,98.3,74.9,,,,
94030,2001/7/31,0,10.55,8.1,14.6,6.5,1.9,56.6,97.2,76.9,,,,
94030,2001/8/1,0,8.3,3.4,10,6.6,6.2,57,71.9,64.45,,,,
94030,2001/8/2,0,9.7,9.6,14.5,4.9,9.2,51.5,98.2,74.85,,,,
94030,2001/8/3,0,11.1,9.2,15.7,6.5,9.1,49.4,91,70.2,,,,
94030,2001/8/4,0,11.35,6.7,14.7,8,5.3,52.6,82.1,67.35,,,,
94030,2001/8/5,0,7.85,9.3,12.5,3.2,6.6,55.2,100,77.6,,,,
94030,2001/8/6,1.6,8.55,7.5,12.3,4.8,3.9,72.1,100,86.05,,,,
94030,2001/8/7,0,10.95,7.1,14.5,7.4,10.3,64.2,100,82.1,,,,
94030,2001/8/8,0,9,10.8,14.4,3.6,10,48.2,100,74.1,,,,
94030,2001/8/9,0,10.4,10,15.4,5.4,6.5,51.5,100,75.75,,,,
94030,2001/8/10,0.2,11.55,6.7,14.9,8.2,10.4,43.7,68.1,55.9,,,,
94030,2001/8/11,0,9.5,12.8,15.9,3.1,11.6,40.4,95.7,68.05,,,,
94030,2001/8/12,0,12.5,9.6,17.3,7.7,6.6,47.6,89.5,68.55,,,,
94030,2001/8/13,0.2,7.65,10.7,13,2.3,12.5,46.1,95.7,70.9,,,,
94030,2001/8/14,0,10.1,11.2,15.7,4.5,6.3,52.2,100,76.1,,,,
94030,2001/8/15,0.6,11.15,7.3,14.8,7.5,12.5,50.5,82,66.25,,,,
94030,2001/8/16,0.9,11.85,8.9,16.3,7.4,2,57.8,100,78.9,,,,
94030,2001/8/17,9.9,7.05,6.7,10.4,3.7,7.8,46.8,74.1,60.45,,,,
94030,2001/8/18,12.8,6.45,5.1,9,3.9,11.5,60.1,85.5,72.8,,,,
94030,2001/8/19,3.8,7.35,8.7,11.7,3,6.5,68.4,100,84.2,,,,
94030,2001/8/20,0,5.2,5,7.7,2.7,6.3,60.9,86.3,73.6,,,,
94030,2001/8/21,4.8,6.15,7.3,9.8,2.5,8.9,54.5,90.3,72.4,,,,
94030,2001/8/22,1.8,5.95,4.9,8.4,3.5,9.5,51.7,72.6,62.15,,,,
94030,2001/8/23,3.4,5.75,10.7,11.1,0.4,12.2,48.5,100,74.25,,,,
94030,2001/8/24,0,7.65,13.1,14.2,1.1,14.5,43.3,100,71.65,,,,
94030,2001/8/25,0,9.7,9.6,14.5,4.9,4.3,53.9,100,76.95,,,,
94030,2001/8/26,0,11.1,7.6,14.9,7.3,11.6,53.7,89,71.35,,,,
94030,2001/8/27,0,8.4,9,12.9,3.9,6.8,59.9,100,79.95,,,,
94030,2001/8/28,4.6,9,4.2,11.1,6.9,3.1,86.3,100,93.15,,,,
94030,2001/8/29,1.8,11.35,7.3,15,7.7,8.5,60.4,98.1,79.25,,,,
94030,2001/8/30,0,10.75,8.3,14.9,6.6,13.5,62,100,81,,,,
94030,2001/8/31,0,8.55,10.3,13.7,3.4,9,58.1,100,79.05,,,,
94030,2001/9/1,0,10.75,7.5,14.5,7,6.7,65.5,100,82.75,,,,
94030,2001/9/2,2.2,12.4,7.6,16.2,8.6,12.1,66.3,100,83.15,,,,
94030,2001/9/3,0,12.05,11.7,17.9,6.2,14.9,51.7,100,75.85,,,,
94030,2001/9/4,2,9.75,6.5,13,6.5,14.6,46.8,72.4,59.6,,,,
94030,2001/9/5,0,8.4,9.2,13,3.8,7.2,46.8,87.3,67.05,,,,
94030,2001/9/6,0,12.05,8.5,16.3,7.8,12.7,50.2,87.9,69.05,,,,
94030,2001/9/7,0,10.7,13.4,17.4,4,12.9,40.8,99.7,70.25,,,,
94030,2001/9/8,0,11.4,9,15.9,6.9,6.7,69.8,100,84.9,,,,
94030,2001/9/9,0,10.85,5.3,13.5,8.2,9,66.6,94.8,80.7,,,,
94030,2001/9/10,1.6,10.65,13.3,17.3,4,17.3,47.6,100,73.8,,,,
94030,2001/9/11,0,10.35,11.1,15.9,4.8,15.1,58.2,100,79.1,,,,
94030,2001/9/12,0,11.7,12,17.7,5.7,17.5,51.4,100,75.7,,,,
94030,2001/9/13,0,13.1,12,19.1,7.1,12.4,52.5,100,76.25,,,,
94030,2001/9/14,0.1,12.7,8.6,17,8.4,12,51.1,89.9,70.5,,,,
94030,2001/9/15,0,15.15,7.7,19,11.3,13.6,51,83.7,67.35,,,,
94030,2001/9/16,4.4,13.85,4.9,16.3,11.4,3.1,59.9,82.4,71.15,,,,
94030,2001/9/17,1.4,10.3,10.4,15.5,5.1,14.1,40.9,82,61.45,,,,
94030,2001/9/18,0,13.65,10.7,19,8.3,18.7,41.4,83.2,62.3,,,,
94030,2001/9/19,0,15,15.2,22.6,7.4,18.6,29.9,79.7,54.8,,,,
94030,2001/9/20,0,13.05,4.7,15.4,10.7,19.6,41.2,56,48.6,,,,
94030,2001/9/21,0,8.9,12.4,15.1,2.7,19.5,43.1,99.8,71.45,,,,
94030,2001/9/22,0,9.9,14.8,17.3,2.5,19.9,40,100,70,,,,
94030,2001/9/23,2.2,10.85,6.9,14.3,7.4,1.6,73.7,100,86.85,,,,
94030,2001/9/24,4.4,15,9.2,19.6,10.4,5.5,64,100,82,,,,
94030,2001/9/25,4.8,15.05,5.3,17.7,12.4,20.2,45.9,64.6,55.25,,,,
94030,2001/9/26,1.8,9.6,9.6,14.4,4.8,17.8,45.1,86.1,65.6,,,,
94030,2001/9/27,0,11.9,9.6,16.7,7.1,15.7,48.9,92.3,70.6,,,,
94030,2001/9/28,0,13.45,11.5,19.2,7.7,20.2,47.2,100,73.6,,,,
94030,2001/9/29,0,17.9,13.6,24.7,11.1,19.5,29.9,70.4,50.15,,,,
94030,2001/9/30,1,16.65,11.1,22.2,11.1,12.1,48.2,97.7,72.95,,,,
94030,2001/10/1,5.4,18.45,9.7,23.3,13.6,13.5,45.8,84.2,65,,,,
94030,2001/10/2,0,14.75,9.1,19.3,10.2,17.3,56.3,100,78.15,,,,
94030,2001/10/3,2.2,12.65,2.7,14,11.3,3.6,80.1,95.7,87.9,,,,
94030,2001/10/4,2.4,11.25,4.5,13.5,9,14.4,67.3,90.7,79,,,,
94030,2001/10/5,0,9.35,7.7,13.2,5.5,14.6,58,97.5,77.75,,,,
94030,2001/10/6,5.2,11.85,9.5,16.6,7.1,15.9,54,100,77,,,,
94030,2001/10/7,12.6,11,6,14,8,11.2,67,99.8,83.4,,,,
94030,2001/10/8,13.6,8.6,6.2,11.7,5.5,14.1,60.4,91.9,76.15,,,,
94030,2001/10/9,0,9.75,7.5,13.5,6,15.6,56.3,93.1,74.7,,,,
94030,2001/10/10,0,12.45,12.9,18.9,6,24,40.3,94.2,67.25,,,,
94030,2001/10/11,0,13.3,11.6,19.1,7.5,13.1,49.3,100,74.65,,,,
94030,2001/10/12,28.4,11.55,2.3,12.7,10.4,4.4,81.8,95.2,88.5,,,,
94030,2001/10/13,6.1,13.2,7.8,17.1,9.3,11.9,47.7,79.4,63.55,,,,
94030,2001/10/14,4.3,11.35,7.5,15.1,7.6,14.3,60.1,98.7,79.4,,,,
94030,2001/10/15,0.6,12.05,8.7,16.4,7.7,18.7,40.2,71.4,55.8,,,,
94030,2001/10/16,0,9.7,8.2,13.8,5.6,16.3,46.9,81.4,64.15,,,,
94030,2001/10/17,0,12.35,9.9,17.3,7.4,21.1,45.6,87.5,66.55,,,,
94030,2001/10/18,0.8,9.4,7.2,13,5.8,16.3,45.4,73.8,59.6,,,,
94030,2001/10/19,1,6.95,7.9,10.9,3,13.8,47.6,81.9,64.75,,,,
94030,2001/10/20,1.6,10,13.2,16.6,3.4,25,42.4,100,71.2,,,,
94030,2001/10/21,1,12.1,13.8,19,5.2,26.1,41,100,70.5,,,,
94030,2001/10/22,0,15.4,16.4,23.6,7.2,26.2,34.3,98.5,66.4,,,,
94030,2001/10/23,0,19.15,12.5,25.4,12.9,9.9,33.3,72.6,52.95,,,,
94030,2001/10/24,2.2,18.65,8.3,22.8,14.5,17.4,56.2,94.5,75.35,,,,
94030,2001/10/25,0.4,14.4,11.4,20.1,8.7,18.5,49.3,100,74.65,,,,
94030,2001/10/26,4.4,12.3,9.2,16.9,7.7,7.6,62.4,100,81.2,,,,
94030,2001/10/27,0.7,13.45,8.1,17.5,9.4,17.4,61.5,100,80.75,,,,
94030,2001/10/28,5.8,13.75,8.1,17.8,9.7,11.1,60.9,100,80.45,,,,
94030,2001/10/29,12.1,11.45,11.5,17.2,5.7,22.3,47.4,100,73.7,,,,
94030,2001/10/30,0,12.3,7,15.8,8.8,16.5,47.4,75.1,61.25,,,,
94030,2001/10/31,1,11.55,5.7,14.4,8.7,19.2,54.3,79.2,66.75,,,,
94030,2001/11/1,0,11.25,10.7,16.6,5.9,16.7,44.5,90.5,67.5,,,,
94030,2001/11/2,1,11.1,6,14.1,8.1,22.2,45.4,67.6,56.5,,,,
94030,2001/11/3,0,13,8.6,17.3,8.7,25.1,47.1,82.7,64.9,,,,
94030,2001/11/4,0,16.2,15.4,23.9,8.5,29.1,35.1,93.8,64.45,,,,
94030,2001/11/5,0,18.45,7.9,22.4,14.5,7.5,48.7,80,64.35,,,,
94030,2001/11/6,14.2,10.45,1.9,11.4,9.5,6.2,86.1,97.8,91.95,,,,
94030,2001/11/7,1.2,9.6,6.8,13,6.2,29.5,55.5,87.6,71.55,,,,
94030,2001/11/8,0,10.7,10,15.7,5.7,24.4,44.9,87.4,66.15,,,,
94030,2001/11/9,0,12.6,11.4,18.3,6.9,19.4,40.9,86.5,63.7,,,,
94030,2001/11/10,0,11.45,6.5,14.7,8.2,28.5,43.7,67.2,55.45,,,,
94030,2001/11/11,0,11.25,11.9,17.2,5.3,30.2,39.8,87.6,63.7,,,,
94030,2001/11/12,12.6,11.05,5.3,13.7,8.4,8.7,70.2,99.9,85.05,,,,
94030,2001/11/13,14.6,14.3,9.6,19.1,9.5,23.2,41.2,76.7,58.95,,,,
94030,2001/11/14,0,13.55,10.3,18.7,8.4,27.8,45,88.1,66.55,,,,
94030,2001/11/15,0,14.5,12.2,20.6,8.4,29.1,40.4,89,64.7,,,,
94030,2001/11/16,0.2,10.2,10.8,15.6,4.8,31.3,39.5,81.4,60.45,,,,
94030,2001/11/17,0,10.55,3.5,12.3,8.8,2.7,74.1,93.7,83.9,,,,
94030,2001/11/18,13.8,8.7,5.4,11.4,6,11.1,62.4,89.9,76.15,,,,
94030,2001/11/19,4.2,10.25,9.7,15.1,5.4,17.9,51.9,99.3,75.6,,,,
94030,2001/11/20,0,12.9,6.2,16,9.8,20.2,51.2,76.8,64,,,,
94030,2001/11/21,0,13.1,5.6,15.9,10.3,26.8,46.5,67.1,56.8,,,,
94030,2001/11/22,0,13.2,6.2,16.3,10.1,19,47.5,71.2,59.35,,,,
94030,2001/11/23,0,13.25,8.3,17.4,9.1,12.6,61.4,100,80.7,,,,
94030,2001/11/24,12.8,16.3,6.2,19.4,13.2,5.7,67.5,100,83.75,,,,
94030,2001/11/25,8.6,16,7.8,19.9,12.1,13.5,60.3,99.2,79.75,,,,
94030,2001/11/26,2.5,14.7,8.4,18.9,10.5,16.3,54.1,93,73.55,,,,
94030,2001/11/27,5.3,14.15,5.5,16.9,11.4,16.2,66,94.3,80.15,,,,
94030,2001/11/28,2.2,14.75,7.5,18.5,11,18.8,58.7,95.3,77,,,,
94030,2001/11/29,1.8,17.05,9.7,21.9,12.2,22.5,47.2,87.3,67.25,,,,
94030,2001/11/30,1.6,15,7.8,18.9,11.1,30.9,37.1,61.3,49.2,,,,
94030,2001/12/1,0,12.5,8.4,16.7,8.3,19.8,42.6,74,58.3,,,,
94030,2001/12/2,0.4,11.35,8.3,15.5,7.2,14,48.9,84.7,66.8,,,,
94030,2001/12/3,1.8,11.2,6.6,14.5,7.9,23.7,46.1,71.4,58.75,,,,
94030,2001/12/4,0,10.45,7.7,14.3,6.6,19.7,43.6,72.9,58.25,,,,
94030,2001/12/5,0,11.7,12,17.7,5.7,35,35.6,78.7,57.15,,,,
94030,2001/12/6,0,12,8.6,16.3,7.7,11.5,54,95.2,74.6,,,,
94030,2001/12/7,1.4,11.05,6.7,14.4,7.7,17.8,51.8,80.9,66.35,,,,
94030,2001/12/8,0.5,10.5,10.6,15.8,5.2,27.6,43.5,88.2,65.85,,,,
94030,2001/12/9,0,12.9,5.6,15.7,10.1,11.7,64.5,93.1,78.8,,,,
94030,2001/12/10,7.3,11.3,9,15.8,6.8,11.8,51.8,94.2,73,,,,
94030,2001/12/11,2,10.3,11,15.8,4.8,24.6,41.2,86.1,63.65,,,,
94030,2001/12/12,0.4,13.15,13.3,19.8,6.5,30.7,45.5,100,72.75,,,,
94030,2001/12/13,0,14.7,10.4,19.9,9.5,30.2,41.8,81.7,61.75,,,,
94030,2001/12/14,0,13.95,10.3,19.1,8.8,12,43.9,85.7,64.8,,,,
94030,2001/12/15,0,13.8,7.4,17.5,10.1,19.2,42.5,68.8,55.65,,,,
94030,2001/12/16,0,13.85,10.1,18.9,8.8,31.1,41.2,79.5,60.35,,,,
94030,2001/12/17,0,13.95,10.5,19.2,8.7,18.5,48.1,95.2,71.65,,,,
94030,2001/12/18,0,15.95,5.9,18.9,13,11.6,66.4,96.9,81.65,,,,
94030,2001/12/19,1.4,17.25,12.3,23.4,11.1,30.5,49,100,74.5,,,,
94030,2001/12/20,0.6,15.45,2.9,16.9,14,4.1,79,95.1,87.05,,,,
94030,2001/12/21,18.4,15.45,5.9,18.4,12.5,16.7,59.6,87,73.3,,,,
94030,2001/12/22,0,15.15,6.3,18.3,12,9.5,61.4,92,76.7,,,,
94030,2001/12/23,2.6,16.7,10,21.7,11.7,27.5,50.1,94.6,72.35,,,,
94030,2001/12/24,1.1,14.9,8.6,19.2,10.6,20.9,39.1,68.1,53.6,,,,
94030,2001/12/25,1.7,13.5,8.4,17.7,9.3,17.1,48.4,83.7,66.05,,,,
94030,2001/12/26,1.4,12.35,8.7,16.7,8,28.2,43.7,77.4,60.55,,,,
94030,2001/12/27,0,12.8,9.2,17.4,8.2,17.6,41.3,75.5,58.4,,,,
94030,2001/12/28,0,15.6,7.8,19.5,11.7,21.6,54.7,90.2,72.45,,,,
94030,2001/12/29,0,18.15,12.1,24.2,12.1,29.7,44.1,94.3,69.2,,,,
94030,2001/12/30,0,15.8,9.4,20.5,11.1,24.9,36.1,65.9,51,,,,
94030,2001/12/31,0.4,16.55,11.7,22.4,10.7,20.1,34.7,73.1,53.9,,,,
94030,2002/1/1,0,14.95,9.7,19.8,10.1,26.3,38.1,71.2,54.65,,,,
94030,2002/1/2,4.4,12.15,10.3,17.3,7,13.9,47.1,92.9,70,,,,
94030,2002/1/3,12.6,13.5,10,18.5,8.5,21.3,49.8,95.6,72.7,,,,
94030,2002/1/4,0,14.65,9.3,19.3,10,23.9,46,83.9,64.95,,,,
94030,2002/1/5,0,13.3,10,18.3,8.3,24.3,43.8,84.1,63.95,,,,
94030,2002/1/6,0,15.35,11.5,21.1,9.6,18.2,47.6,99.6,73.6,,,,
94030,2002/1/7,0,15.85,2.7,17.2,14.5,5.2,89.2,100,94.6,,,,
94030,2002/1/8,24,14.5,5.4,17.2,11.8,10.6,69.3,98.3,83.8,,,,
94030,2002/1/9,3.8,14.55,7.5,18.3,10.8,33.7,47.6,77.3,62.45,,,,
94030,2002/1/10,0,13.9,12.8,20.3,7.5,35,45.8,100,72.9,,,,
94030,2002/1/11,0,15.25,11.3,20.9,9.6,15.7,52.6,100,76.3,,,,
94030,2002/1/12,1.8,13.6,7.4,17.3,9.9,23.6,49.7,80.4,65.05,,,,
94030,2002/1/13,0.2,15.1,6.6,18.4,11.8,11.7,52.9,81,66.95,,,,
94030,2002/1/14,0,15.6,5.6,18.4,12.8,8.1,57.7,82.6,70.15,,,,
94030,2002/1/15,0,13.05,8.3,17.2,8.9,25.8,50.5,86.9,68.7,,,,
94030,2002/1/16,0,13.5,11,19,8,31.1,46,94.2,70.1,,,,
94030,2002/1/17,0,16.15,9.9,21.1,11.2,26,37.6,70.7,54.15,,,,
94030,2002/1/18,0,15.65,10.3,20.8,10.5,31,51.3,99.3,75.3,,,,
94030,2002/1/19,0,19.25,16.3,27.4,11.1,33.5,38.6,100,69.3,,,,
94030,2002/1/20,0,20.3,11.4,26,14.6,16.6,44,89.1,66.55,,,,
94030,2002/1/21,0,14.85,2.1,15.9,13.8,7.3,76.4,87.5,81.95,,,,
94030,2002/1/22,0,16.9,7.8,20.8,13,25.1,49.7,81.5,65.6,,,,
94030,2002/1/23,0,16.8,11.4,22.5,11.1,22.5,40.4,83.3,61.85,,,,
94030,2002/1/24,0,15.4,4.6,17.7,13.1,10.1,50.9,68.4,59.65,,,,
94030,2002/1/25,0,17.15,10.3,22.3,12,28.5,46.8,89.9,68.35,,,,
94030,2002/1/26,0,21.55,12.9,28,15.1,24.8,45.8,100,72.9,,,,
94030,2002/1/27,2,21.4,7.6,25.2,17.6,6.9,59.3,94.5,76.9,,,,
94030,2002/1/28,9.8,22.1,7.8,26,18.2,20.9,59.5,95.7,77.6,,,,
94030,2002/1/29,0.8,18.9,7.6,22.7,15.1,32.3,52.6,84.5,68.55,,,,
94030,2002/1/30,0,20.45,13.7,27.3,13.6,31.2,40.8,95.1,67.95,,,,
94030,2002/1/31,0,14.05,8.7,18.4,9.7,30.2,44,77.3,60.65,,,,
94030,2002/2/1,0,16.4,17.4,25.1,7.7,23.6,34.5,100,67.25,,,,
94030,2002/2/2,0,19.2,11,24.7,13.7,7.4,54,100,77,,,,
94030,2002/2/3,0.6,13.05,10.7,18.4,7.7,21.6,41.1,82.8,61.95,,,,
94030,2002/2/4,0,12.5,7.8,16.4,8.6,27.9,42.9,71.6,57.25,,,,
94030,2002/2/5,0,13.45,8.7,17.8,9.1,27.5,44.2,77.9,61.05,,,,
94030,2002/2/6,0,13.1,12.8,19.5,6.7,22.4,47.2,100,73.6,,,,
94030,2002/2/7,0,16.15,10.7,21.5,10.8,19.6,49.9,98.9,74.4,,,,
94030,2002/2/8,0.6,18.25,8.3,22.4,14.1,24.7,62,100,81,,,,
94030,2002/2/9,0,17.25,6.5,20.5,14,11.4,46,69.5,57.75,,,,
94030,2002/2/10,7.3,11.3,6.6,14.6,8,10.4,59,91.4,75.2,,,,
94030,2002/2/11,0.5,13.8,7,17.3,10.3,14.9,52.7,83.1,67.9,,,,
94030,2002/2/12,0.6,14.6,6.6,17.9,11.3,13.7,64.4,98.6,81.5,,,,
94030,2002/2/13,0,17.55,11.7,23.4,11.7,24.5,38.9,81.5,60.2,,,,
94030,2002/2/14,0,19.1,15,26.6,11.6,28.2,40.2,100,70.1,,,,
94030,2002/2/15,0,24.15,16.7,32.5,15.8,27.9,31.3,85.3,58.3,,,,
94030,2002/2/16,3.4,19.65,9.3,24.3,15,29.5,46.1,82.1,64.1,,,,
94030,2002/2/17,0,17.4,12.4,23.6,11.2,27.8,37.1,81.2,59.15,,,,
94030,2002/2/18,0,14.8,10,19.8,9.8,24.4,46.8,89.2,68,,,,
94030,2002/2/19,0,17.75,8.9,22.2,13.3,23.3,44.5,78,61.25,,,,
94030,2002/2/20,0,21.05,12.7,27.4,14.7,7.4,43,93.9,68.45,,,,
94030,2002/2/21,1.8,14.85,5.5,17.6,12.1,17.2,45.7,65.2,55.45,,,,
94030,2002/2/22,0,14.55,10.7,19.9,9.2,13,35.7,71.4,53.55,,,,
94030,2002/2/23,0,17.85,10.1,22.9,12.8,26.3,48.4,91.4,69.9,,,,
94030,2002/2/24,0,16.2,13.4,22.9,9.5,27.2,44.1,100,72.05,,,,
94030,2002/2/25,0,19.35,10.9,24.8,13.9,23.9,49.2,97,73.1,,,,
94030,2002/2/26,0,17.8,7.6,21.6,14,16.5,64.4,100,82.2,,,,
94030,2002/2/27,0,13.5,8.2,17.6,9.4,18.3,41.8,71.3,56.55,,,,
94030,2002/2/28,2.6,13.3,12,19.3,7.3,14.6,38.9,85.1,62,,,,
94030,2002/3/1,0.2,15.45,9.5,20.2,10.7,16.7,36.3,66.9,51.6,,,,
94030,2002/3/2,0.2,15.85,6.5,19.1,12.6,15.5,38.5,58.3,48.4,,,,
94030,2002/3/3,0,17.6,10.4,22.8,12.4,19.7,40.7,78.5,59.6,,,,
94030,2002/3/4,0,14.95,12.1,21,8.9,25.4,47.9,100,73.95,,,,
94030,2002/3/5,0,17.4,14.6,24.7,10.1,23.9,45,100,72.5,,,,
94030,2002/3/6,0,19.15,14.5,26.4,11.9,13.1,38.1,94.1,66.1,,,,
94030,2002/3/7,1.2,14.95,6.9,18.4,11.5,15.9,44.4,69.3,56.85,,,,
94030,2002/3/8,0,12.15,8.1,16.2,8.1,12.7,51.1,87.1,69.1,,,,
94030,2002/3/9,0,13.55,11.7,19.4,7.7,22,48.4,100,74.2,,,,
94030,2002/3/10,0,17.65,11.3,23.3,12,22,37.1,75.6,56.35,,,,
94030,2002/3/11,0,19.4,15.8,27.3,11.5,22.8,32.3,86.3,59.3,,,,
94030,2002/3/12,4,14.4,9.6,19.2,9.6,15.8,41.8,77.9,59.85,,,,
94030,2002/3/13,0,16.25,10.9,21.7,10.8,17,42.4,85,63.7,,,,
94030,2002/3/14,0,15.4,12,21.4,9.4,21.1,42.8,92.5,67.65,,,,
94030,2002/3/15,0,16.5,9,21,12,2.7,45.5,80.6,63.05,,,,
94030,2002/3/16,1.2,16.85,5.9,19.8,13.9,7.1,52.4,76.2,64.3,,,,
94030,2002/3/17,2.2,16.6,7.6,20.4,12.8,21.1,35.1,56.9,46,,,,
94030,2002/3/18,0,20.35,20.7,30.7,10,14.2,23.1,83.1,53.1,,,,
94030,2002/3/19,0,16.3,10,21.3,11.3,9.5,37.1,70.2,53.65,,,,
94030,2002/3/20,5.2,12.7,4.8,15.1,10.3,16.4,53.6,73.5,63.55,,,,
94030,2002/3/21,0,13.7,8.2,17.8,9.6,17.8,43.2,73.7,58.45,,,,
94030,2002/3/22,0,14.1,16.6,22.4,5.8,19.1,31.8,93.3,62.55,,,,
94030,2002/3/23,0,18.1,16.2,26.2,10,19.7,34.7,96.2,65.45,,,,
94030,2002/3/24,0,16.4,18,25.4,7.4,19.2,36.4,100,68.2,,,,
94030,2002/3/25,0,21.45,15.7,29.3,13.6,14.6,30.7,80.3,55.5,,,,
94030,2002/3/26,0,17.6,7.4,21.3,13.9,12.1,61.2,97.7,79.45,,,,
94030,2002/3/27,0,18.1,15.2,25.7,10.5,16.5,34.8,90.6,62.7,,,,
94030,2002/3/28,0,17,14.2,24.1,9.9,18.3,38.3,94.3,66.3,,,,
94030,2002/3/29,0,13.8,5,16.3,11.3,9.3,38.3,53.1,45.7,,,,
94030,2002/3/30,0,12.55,7.7,16.4,8.7,6.2,42.4,70.3,56.35,,,,
94030,2002/3/31,0,14,13.4,20.7,7.3,16.4,43,100,71.5,,,,
94030,2002/4/1,0,15.4,13.6,22.2,8.6,16,47.5,100,73.75,,,,
94030,2002/4/2,0,19.6,15.4,27.3,11.9,14,31.7,82.6,57.15,,,,
94030,2002/4/3,0,19.65,9.9,24.6,14.7,8.2,41.4,76.6,59,,,,
94030,2002/4/4,0,10.15,10.5,15.4,4.9,15.6,40.6,82,61.3,,,,
94030,2002/4/5,0,14.1,10.6,19.4,8.8,15.3,41.7,83,62.35,,,,
94030,2002/4/6,0,14.9,11.4,20.6,9.2,14.3,43.3,90.3,66.8,,,,
94030,2002/4/7,0,15.1,5.2,17.7,12.5,9.5,60.8,84.9,72.85,,,,
94030,2002/4/8,0,15.65,10.9,21.1,10.2,11.9,48.4,97.3,72.85,,,,
94030,2002/4/9,0,20.2,13.2,26.8,13.6,14,36.3,82.2,59.25,,,,
94030,2002/4/10,0,16.3,11.8,22.2,10.4,7.6,49.7,100,74.85,,,,
94030,2002/4/11,0,15.95,10.3,21.1,10.8,13.5,51.2,98.9,75.05,,,,
94030,2002/4/12,0,13.95,7.7,17.8,10.1,9.5,67.7,100,83.85,,,,
94030,2002/4/13,0,15.4,5.8,18.3,12.5,11.1,51.4,74.6,63,,,,
94030,2002/4/14,0,10.3,11.6,16.1,4.5,12.1,47,100,73.5,,,,
94030,2002/4/15,0,11.35,14.7,18.7,4,13.7,41.3,100,70.65,,,,
94030,2002/4/16,0,11.65,13.3,18.3,5,11,47.1,100,73.55,,,,
94030,2002/4/17,0,11.4,12,17.4,5.4,11.7,52.9,100,76.45,,,,
94030,2002/4/18,0,10.4,10.2,15.5,5.3,6.9,57.4,100,78.7,,,,
94030,2002/4/19,1,14.4,9.8,19.3,9.5,7.4,67,100,83.5,,,,
94030,2002/4/20,0,15.3,5.6,18.1,12.5,5.1,75.2,100,87.6,,,,
94030,2002/4/21,0,12.1,3.8,14,10.2,1.3,75.7,97.3,86.5,,,,
94030,2002/4/22,0.6,13.6,4.2,15.7,11.5,3.3,75.2,98.8,87,,,,
94030,2002/4/23,0,13.95,9.9,18.9,9,9.2,55,100,77.5,,,,
94030,2002/4/24,0,16.55,9.9,21.5,11.6,3.5,51.5,96.7,74.1,,,,
94030,2002/4/25,0,16.9,6.8,20.3,13.5,7.1,51.2,78.9,65.05,,,,
94030,2002/4/26,0.2,12.1,5,14.6,9.6,4.6,47,65.3,56.15,,,,
94030,2002/4/27,4.2,10.15,4.7,12.5,7.8,5.7,64.2,87.9,76.05,,,,
94030,2002/4/28,0,9.85,7.7,13.7,6,7.2,50.4,84.5,67.45,,,,
