station,date,rain,avg_temp,delta_temp,max_temp,min_temp,radiation,max_trh,min_trh,avg_trh,metadata,
40458,2001/3/13,0,26.2,8.2,30.3,22.1,24.2,65.6,100,82.8,,
40458,2001/3/14,0.4,24.7,4.8,27.1,22.3,16.5,61.4,81.7,71.55,,
40458,2001/3/15,0,23.25,7.9,27.2,19.3,21.9,56.8,91.6,74.2,,
40458,2001/3/16,0,22.5,8.4,26.7,18.3,15.7,62.2,100,81.1,,
40458,2001/3/17,0,23.9,9.8,28.8,19,22.4,56.3,100,78.15,,
40458,2001/3/18,0,26.75,10.3,31.9,21.6,23.2,52.7,96.5,74.6,,
40458,2001/3/19,0,25.05,7.5,28.8,21.3,20.3,60.1,94,77.05,,
40458,2001/3/20,0,24.55,10.9,30,19.1,23.1,56.3,100,78.15,,
40458,2001/3/21,0,24.8,10.6,30.1,19.5,18.6,59.1,100,79.55,,
40458,2001/3/22,91.4,26.2,8.6,30.5,21.9,20.4,63.2,100,81.6,,
40458,2001/3/23,0,23.7,14,30.7,16.7,24.8,36.2,84.2,60.2,,
40458,2001/3/24,0,24.85,11.1,30.4,19.3,22.7,57.6,100,78.8,,
40458,2001/3/25,0,27.3,8,31.3,23.3,22.1,63.9,100,81.95,,
40458,2001/3/26,0,28.35,7.1,31.9,24.8,17.6,63.7,96.2,79.95,,
40458,2001/3/27,5.4,25.45,3.3,27.1,23.8,10.9,72.8,88.6,80.7,,
40458,2001/3/28,0,23.5,8.8,27.9,19.1,21.6,59.1,100,79.55,,
40458,2001/3/29,0,21.55,7.5,25.3,17.8,19,53.4,84.4,68.9,,
40458,2001/3/30,2,21.05,8.5,25.3,16.8,17.7,59.9,100,79.95,,
40458,2001/3/31,0.8,21.75,7.9,25.7,17.8,19.6,58.8,95.2,77,,
40458,2001/4/1,0,21.55,8.9,26,17.1,18.8,57.1,98.5,77.8,,
40458,2001/4/2,0,21.4,9.8,26.3,16.5,19.4,56.4,100,78.2,,
40458,2001/4/3,0,21.6,10.4,26.8,16.4,19.7,52.8,99.8,76.3,,
40458,2001/4/4,0,20.65,8.9,25.1,16.2,19,60.6,100,80.3,,
40458,2001/4/5,0,20.35,11.3,26,14.7,22.7,53.6,100,76.8,,
40458,2001/4/6,0,21.2,9.6,26,16.4,15.5,52.4,94.4,73.4,,
40458,2001/4/7,0.2,21.8,9.6,26.6,17,20.1,54.3,97.6,75.95,,
40458,2001/4/8,1.6,22.75,7.5,26.5,19,17.6,61.8,97.4,79.6,,
40458,2001/4/9,0,22.7,7.8,26.6,18.8,18.3,58,93.1,75.55,,
40458,2001/4/10,0.2,22.15,8.3,26.3,18,15.3,59.1,97.9,78.5,,
40458,2001/4/11,0,22.75,9.9,27.7,17.8,20.9,53,96.7,74.85,,
40458,2001/4/12,0,20.55,8.9,25,16.1,22.7,48.9,84.8,66.85,,
40458,2001/4/13,0,19.05,8.7,23.4,14.7,12.4,52.1,89.7,70.9,,
40458,2001/4/14,1.8,20.85,7.7,24.7,17,12.3,56.9,91.4,74.15,,
40458,2001/4/15,6.4,21.25,9.3,25.9,16.6,19.4,53.9,95.3,74.6,,
40458,2001/4/16,0,21.05,9.3,25.7,16.4,18.9,57.2,100,78.6,,
40458,2001/4/17,0,20.75,10.5,26,15.5,19.5,55.6,100,77.8,,
40458,2001/4/18,0,20.4,9.8,25.3,15.5,15,60.8,100,80.4,,
40458,2001/4/19,0,20.5,12.2,26.6,14.4,19.6,53.1,100,76.55,,
40458,2001/4/20,0,21.3,12.2,27.4,15.2,19.8,53.7,100,76.85,,
40458,2001/4/21,4.8,21.15,7.9,25.1,17.2,11.6,70.9,100,85.45,,
40458,2001/4/22,8.2,21.1,6.4,24.3,17.9,13.7,69.1,100,84.55,,
40458,2001/4/23,1,22.8,8.2,26.9,18.7,18.7,56.2,92.3,74.25,,
40458,2001/4/24,0,18.9,14.4,26.1,11.7,19.2,37.3,91.7,64.5,,
40458,2001/4/25,0,22.15,11.5,27.9,16.4,17.6,51.6,100,75.8,,
40458,2001/4/26,0,23.65,8.7,28,19.3,16.9,64.8,100,82.4,,
40458,2001/4/27,7.2,22.45,9.5,27.2,17.7,13.3,63.2,100,81.6,,
40458,2001/4/28,0,22,10.4,27.2,16.8,16.6,60.4,100,80.2,,
40458,2001/4/29,6.6,21.7,7.2,25.3,18.1,17.9,64.2,99.7,81.95,,
40458,2001/4/30,0,21.1,6.8,24.5,17.7,15.8,58.6,88.9,73.75,,
40458,2001/5/1,0,19.8,9.4,24.5,15.1,11.5,57.6,100,78.8,,
40458,2001/5/2,0,20.95,9.9,25.9,16,15.2,54.5,100,77.25,,
40458,2001/5/3,0,18.95,11.3,24.6,13.3,16.5,53,100,76.5,,
40458,2001/5/4,0,19.8,12,25.8,13.8,16.6,53,100,76.5,,
40458,2001/5/5,0,20.8,10.6,26.1,15.5,15,55.9,100,77.95,,
40458,2001/5/6,11.2,20,9.6,24.8,15.2,13.7,58.2,100,79.1,,
40458,2001/5/7,0,17.2,10.8,22.6,11.8,17.6,50,99,74.5,,
40458,2001/5/8,0,18.45,11.3,24.1,12.8,17.1,47,95.4,71.2,,
40458,2001/5/9,0,18.6,12.4,24.8,12.4,17.4,46,100,73,,
40458,2001/5/10,0,19,11.2,24.6,13.4,13.7,48.8,98.3,73.55,,
40458,2001/5/11,0,19.25,11.7,25.1,13.4,17.1,53.4,100,76.7,,
40458,2001/5/12,0,17.55,14.1,24.6,10.5,16.7,38.2,93,65.6,,
40458,2001/5/13,0,17.4,12.8,23.8,11,14,42.8,96.1,69.45,,
40458,2001/5/14,0,18.7,10,23.7,13.7,11,49.5,92.6,71.05,,
40458,2001/5/15,0,17.7,12,23.7,11.7,11.1,53.6,100,76.8,,
40458,2001/5/16,0,19.6,12.2,25.7,13.5,15.5,56.3,100,78.15,,
40458,2001/5/17,0,20.95,10.3,26.1,15.8,13.9,55,100,77.5,,
40458,2001/5/18,10,19.85,10.1,24.9,14.8,16.1,57.5,100,78.75,,
40458,2001/5/19,6.2,17.85,8.3,22,13.7,13,58.7,98.9,78.8,,
40458,2001/5/20,0,16.4,6,19.4,13.4,4.7,66.6,97.6,82.1,,
40458,2001/5/21,3.4,17.05,5.5,19.8,14.3,8.9,63.7,90.2,76.95,,
40458,2001/5/22,0,17.8,9.6,22.6,13,15.1,50,91.5,70.75,,
40458,2001/5/23,0,16.65,10.5,21.9,11.4,10.2,56.7,100,78.35,,
40458,2001/5/24,0.2,16.7,10,21.7,11.7,16.1,51.3,96.8,74.05,,
40458,2001/5/25,0,15,14,22,8,15.5,34.4,84.9,59.65,,
40458,2001/5/26,0,15.2,14.6,22.5,7.9,16.1,37.4,95.8,66.6,,
40458,2001/5/27,0,16.3,18,25.3,7.3,15.8,34.7,100,67.35,,
40458,2001/5/28,0,15.9,11.4,21.6,10.2,15.5,33.3,69.2,51.25,,
40458,2001/5/29,0,13.9,13.8,20.8,7,15.3,38.3,93.9,66.1,,
40458,2001/5/30,0,15.8,13,22.3,9.3,14.9,38.3,88,63.15,,
40458,2001/5/31,0,15.05,13.3,21.7,8.4,15.2,42.4,99.9,71.15,,
40458,2001/6/1,0,15.8,12.8,22.2,9.4,13.2,48.6,100,74.3,,
40458,2001/6/2,0,17.9,11.2,23.5,12.3,12.7,49.4,100,74.7,,
40458,2001/6/3,0,18,10,23,13,11.5,57,100,78.5,,
40458,2001/6/4,0,17.65,9.5,22.4,12.9,11.4,59.5,100,79.75,,
40458,2001/6/5,0.4,17.3,10.6,22.6,12,13.9,58.4,100,79.2,,
40458,2001/6/6,0.8,17.45,11.1,23,11.9,10.2,58.8,100,79.4,,
40458,2001/6/7,6.4,19.15,10.1,24.2,14.1,14.2,62.9,100,81.45,,
40458,2001/6/8,1.8,19.1,10.6,24.4,13.8,13.7,60.6,100,80.3,,
40458,2001/6/9,0.2,19.55,11.1,25.1,14,12.8,56.2,100,78.1,,
40458,2001/6/10,0,19.7,11.2,25.3,14.1,13.9,53.7,100,76.85,,
40458,2001/6/11,0,17.45,11.7,23.3,11.6,14.3,46.9,98.2,72.55,,
40458,2001/6/12,0,17.35,8.5,21.6,13.1,9.5,62.8,100,81.4,,
40458,2001/6/13,0,17.8,12.8,24.2,11.4,14.4,53,100,76.5,,
40458,2001/6/14,0,18.35,10.9,23.8,12.9,10.7,54.3,100,77.15,,
40458,2001/6/15,0,14.2,9.2,18.8,9.6,13.1,39.2,71.2,55.2,,
40458,2001/6/16,0,11.3,15,18.8,3.8,15.2,31.8,86.1,58.95,,
40458,2001/6/17,0,13.9,16,21.9,5.9,14.5,34.6,98.1,66.35,,
40458,2001/6/18,0,16.15,12.1,22.2,10.1,14,46,99.6,72.8,,
40458,2001/6/19,0,15.8,12.2,21.9,9.7,10.2,53.3,100,76.65,,
40458,2001/6/20,0,16.45,13.3,23.1,9.8,13.6,53.8,100,76.9,,
40458,2001/6/21,7.2,15.55,13.3,22.2,8.9,15.2,46.4,100,73.2,,
40458,2001/6/22,0,13.65,14.1,20.7,6.6,14.8,36.5,91.4,63.95,,
40458,2001/6/23,0,15.05,14.9,22.5,7.6,13.4,37.8,98.7,68.25,,
40458,2001/6/24,0,16.45,11.9,22.4,10.5,11.8,50.2,100,75.1,,
40458,2001/6/25,0,16.8,12.4,23,10.6,14.2,50.9,100,75.45,,
40458,2001/6/26,0,15.2,14.6,22.5,7.9,14,47.7,100,73.85,,
40458,2001/6/27,0,15.4,14,22.4,8.4,15.1,47.3,100,73.65,,
40458,2001/6/28,0.6,18.65,6.3,21.8,15.5,14.4,52.9,78.4,65.65,,
40458,2001/6/29,2.2,16.1,6.6,19.4,12.8,10.1,69.7,100,84.85,,
40458,2001/6/30,9.8,16.75,6.1,19.8,13.7,4.8,67.6,99.6,83.6,,
40458,2001/7/1,0,15.65,11.5,21.4,9.9,14.2,51,100,75.5,,
40458,2001/7/2,0,15.5,9.8,20.4,10.6,10.7,55.1,100,77.55,,
40458,2001/7/3,0,16.1,12.8,22.5,9.7,13.7,51,100,75.5,,
40458,2001/7/4,3.6,15.15,12.5,21.4,8.9,15.4,48.3,100,74.15,,
40458,2001/7/5,0,14.95,14.1,22,7.9,14.3,44.6,100,72.3,,
40458,2001/7/6,0,16,12.6,22.3,9.7,11.1,54.6,100,77.3,,
40458,2001/7/7,0.4,11.65,13.3,18.3,5,15.1,37.1,89.5,63.3,,
40458,2001/7/8,0,10.8,14.4,18,3.6,14.7,39.3,100,69.65,,
40458,2001/7/9,0,11.7,16,19.7,3.7,15,34.4,99.3,66.85,,
40458,2001/7/10,0,12.8,14.4,20,5.6,15.3,39.4,100,69.7,,
40458,2001/7/11,0,14.5,13.8,21.4,7.6,10.4,44.7,100,72.35,,
40458,2001/7/12,0,15.85,13.5,22.6,9.1,10.9,52.2,100,76.1,,
40458,2001/7/13,0,16.45,14.3,23.6,9.3,15.4,51.2,100,75.6,,
40458,2001/7/14,0,17.05,14.1,24.1,10,15.3,47.3,100,73.65,,
40458,2001/7/15,0,17.95,11.3,23.6,12.3,15.6,46.4,94.4,70.4,,
40458,2001/7/16,0,16.7,12.6,23,10.4,15.2,35.3,78.5,56.9,,
40458,2001/7/17,0,14.45,13.5,21.2,7.7,15.6,33,79,56,,
40458,2001/7/18,0,13.75,14.5,21,6.5,15.1,32.2,82.7,57.45,,
40458,2001/7/19,0,15.1,13.6,21.9,8.3,15.2,34.6,83.2,58.9,,
40458,2001/7/20,0,14.5,15.4,22.2,6.8,16.3,37,100,68.5,,
40458,2001/7/21,0,15.1,14.4,22.3,7.9,16.1,39.8,100,69.9,,
40458,2001/7/22,0,15.05,13.5,21.8,8.3,16.5,43.7,100,71.85,,
40458,2001/7/23,0,14.9,12.2,21,8.8,15.2,51.5,100,75.75,,
40458,2001/7/24,0,14.3,11.8,20.2,8.4,13.1,56.2,100,78.1,,
40458,2001/7/25,0.6,16.4,10,21.4,11.4,10.1,57.7,100,78.85,,
40458,2001/7/26,5.6,17.1,6,20.1,14.1,1.3,74,100,87,,
40458,2001/7/27,33.6,15.65,5.7,18.5,12.8,10.2,67.7,97.5,82.6,,
40458,2001/7/28,0,15,7.8,18.9,11.1,16.6,44.4,73.5,58.95,,
40458,2001/7/29,0,17,12.6,23.3,10.7,13.5,33.9,75.4,54.65,,
40458,2001/7/30,0,17.6,10,22.6,12.6,16.2,38.7,72.7,55.7,,
40458,2001/7/31,0,15.9,12.6,22.2,9.6,16.8,45.2,100,72.6,,
40458,2001/8/1,0,16.1,13.4,22.8,9.4,17.2,48.7,100,74.35,,
40458,2001/8/2,0,14.4,12,20.4,8.4,17.1,43.8,95.3,69.55,,
40458,2001/8/3,0,16.75,8.9,21.2,12.3,9.9,55.2,97.2,76.2,,
40458,2001/8/4,1.4,16.85,8.5,21.1,12.6,16.8,63.2,100,81.6,,
40458,2001/8/5,0,17.5,12,23.5,11.5,17.3,51.5,100,75.75,,
40458,2001/8/6,0,18,14,25,11,17.7,47.4,100,73.7,,
40458,2001/8/7,0,14.9,14,21.9,7.9,18.2,30.8,76.1,53.45,,
40458,2001/8/8,0,15.55,18.5,24.8,6.3,18.1,29.4,96.4,62.9,,
40458,2001/8/9,0,14.5,12.4,20.7,8.3,18.8,29.9,66.7,48.3,,
40458,2001/8/10,0,13.15,18.1,22.2,4.1,18.8,33.3,100,66.65,,
40458,2001/8/11,0,15.2,13,21.7,8.7,14.9,44.7,100,72.35,,
40458,2001/8/12,0,15.6,12.4,21.8,9.4,17,48.3,100,74.15,,
40458,2001/8/13,0,16,12.8,22.4,9.6,18,46.9,100,73.45,,
40458,2001/8/14,0,15.7,11,21.2,10.2,17.6,52.9,100,76.45,,
40458,2001/8/15,0.6,16.1,10.8,21.5,10.7,18,55,100,77.5,,
40458,2001/8/16,0,16.25,13.9,23.2,9.3,19,47.1,100,73.55,,
40458,2001/8/17,0,17.9,15.6,25.7,10.1,19.6,36.7,97.9,67.3,,
40458,2001/8/18,0,14.45,14.9,21.9,7,19.8,22.1,57.9,40,,
40458,2001/8/19,0,14.2,15.6,22,6.4,19.9,28.8,79.1,53.95,,
40458,2001/8/20,0,14.3,17,22.8,5.8,20.2,29.9,90.1,60,,
40458,2001/8/21,0,14.95,18.1,24,5.9,20.1,26.5,85.1,55.8,,
40458,2001/8/22,0,14.55,15.5,22.3,6.8,20.3,24.9,67.8,46.35,,
40458,2001/8/23,0,14.1,15.2,21.7,6.5,20.3,28.9,77.5,53.2,,
40458,2001/8/24,0,12.95,13.3,19.6,6.3,13.2,46.9,100,73.45,,
40458,2001/8/25,0,16,12.6,22.3,9.7,20.1,47.2,100,73.6,,
40458,2001/8/26,6.8,17.6,8.4,21.8,13.4,18.9,59.8,100,79.9,,
40458,2001/8/27,3.6,13.55,13.1,20.1,7,20.9,28.1,65.9,47,,
40458,2001/8/28,0,16.2,8.2,20.3,12.1,20.5,32.8,55.3,44.05,,
40458,2001/8/29,0,15.7,13,22.2,9.2,21.1,31,71.4,51.2,,
40458,2001/8/30,0,16.3,12.8,22.7,9.9,16.6,34.4,77.9,56.15,,
40458,2001/8/31,0,16.05,11.5,21.8,10.3,14.1,46.7,97.4,72.05,,
40458,2001/9/1,0,15.7,11.2,21.3,10.1,3.8,61.2,100,80.6,,
40458,2001/9/2,25.6,17.95,11.5,23.7,12.2,19.7,54.3,100,77.15,,
40458,2001/9/3,0,16.75,14.1,23.8,9.7,19.8,26.5,64.9,45.7,,
40458,2001/9/4,0,16.35,17.5,25.1,7.6,19.6,31.1,94.9,63,,
40458,2001/9/5,0,18.1,15,25.6,10.6,17.7,36.9,94.7,65.8,,
40458,2001/9/6,0.8,15.35,14.1,22.4,8.3,20,42.8,100,71.4,,
40458,2001/9/7,0,16.65,10.7,22,11.3,12.6,55.2,100,77.6,,
40458,2001/9/8,0.4,18.35,6.3,21.5,15.2,5.6,64.8,96.2,80.5,,
40458,2001/9/9,1,20.05,11.1,25.6,14.5,20.2,37.8,75.1,56.45,,
40458,2001/9/10,0,16.95,12.7,23.3,10.6,20.5,35.3,79.1,57.2,,
40458,2001/9/11,0,17.45,12.1,23.5,11.4,17.2,52.5,100,76.25,,
40458,2001/9/12,0,17.5,12.2,23.6,11.4,14.2,53.6,100,76.8,,
40458,2001/9/13,0.2,19.85,15.5,27.6,12.1,21.2,31.7,82.9,57.3,,
40458,2001/9/14,0,18.45,14.3,25.6,11.3,15.1,51.2,100,75.6,,
40458,2001/9/15,0,19.4,10,24.4,14.4,19.7,53.7,100,76.85,,
40458,2001/9/16,0,19.05,10.5,24.3,13.8,20.1,56.3,100,78.15,,
40458,2001/9/17,0,18.95,10.7,24.3,13.6,16.8,54.7,100,77.35,,
40458,2001/9/18,0,18.25,10.3,23.4,13.1,21.9,54.6,100,77.3,,
40458,2001/9/19,0,17.85,10.9,23.3,12.4,19.1,53.9,100,76.95,,
40458,2001/9/20,0,17.95,9.5,22.7,13.2,11.1,58.4,100,79.2,,
40458,2001/9/21,0,18.05,12.1,24.1,12,22.7,54,100,77,,
40458,2001/9/22,0,18.7,10,23.7,13.7,23,45.4,84.9,65.15,,
40458,2001/9/23,0.4,19.5,9,24,15,20.2,55.3,96.8,76.05,,
40458,2001/9/24,0,18.4,10.6,23.7,13.1,21.2,53.9,100,76.95,,
40458,2001/9/25,0,17.65,15.3,25.3,10,24.4,40.9,100,70.45,,
40458,2001/9/26,0,22.2,12.4,28.4,16,22.8,40.1,85.3,62.7,,
40458,2001/9/27,0,17.35,12.7,23.7,11,24,40.3,90,65.15,,
40458,2001/9/28,0,17.5,13,24,11,22.2,43.2,98.3,70.75,,
40458,2001/9/29,0,18.15,12.7,24.5,11.8,25.4,44.6,99,71.8,,
40458,2001/9/30,0,19.45,10.5,24.7,14.2,22.8,52.4,100,76.2,,
40458,2001/10/1,0,19.8,11,25.3,14.3,21.7,55.2,100,77.6,,
40458,2001/10/2,0,19.05,14.3,26.2,11.9,21.5,50.3,100,75.15,,
40458,2001/10/3,0,19.95,9.5,24.7,15.2,10.4,64.6,100,82.3,,
40458,2001/10/4,0,21.5,8.4,25.7,17.3,20.4,53.3,89.2,71.25,,
40458,2001/10/5,0,19.45,11.9,25.4,13.5,23.6,52.1,100,76.05,,
40458,2001/10/6,0,20.6,13.2,27.2,14,26.2,48.8,100,74.4,,
40458,2001/10/7,0,23.55,16.7,31.9,15.2,26.1,30.2,82.8,56.5,,
40458,2001/10/8,0,21.1,13.4,27.8,14.4,26.7,13.4,30.5,21.95,,
40458,2001/10/9,0,18.1,12,24.1,12.1,25.3,43.7,92.9,68.3,,
40458,2001/10/10,0,19.6,9.6,24.4,14.8,25.1,50.1,90.9,70.5,,
40458,2001/10/11,0,21.4,6.6,24.7,18.1,16.5,60.1,90.1,75.1,,
40458,2001/10/12,2.8,23.6,10.4,28.8,18.4,19.3,47.2,88.4,67.8,,
40458,2001/10/13,0,21,13.6,27.8,14.2,26.8,40.7,93.9,67.3,,
40458,2001/10/14,7.2,24.2,8.6,28.5,19.9,8.9,56,93.9,74.95,,
40458,2001/10/15,0,19.1,11.2,24.7,13.5,27.8,37.9,76.3,57.1,,
40458,2001/10/16,0,20.45,11.9,26.4,14.5,26.9,51.4,100,75.7,,
40458,2001/10/17,2.2,19.95,4.5,22.2,17.7,1,69.9,92.4,81.15,,
40458,2001/10/18,37.6,21,11.8,26.9,15.1,25.1,48,99.1,73.55,,
40458,2001/10/19,0,21.85,16.5,30.1,13.6,28.1,34.2,93.8,64,,
40458,2001/10/20,0,18.75,8.5,23,14.5,27.1,49.1,83.6,66.35,,
40458,2001/10/21,0,18.9,9.4,23.6,14.2,28.3,40.9,73.5,57.2,,
40458,2001/10/22,0,18.4,10,23.4,13.4,27.4,44.8,84,64.4,,
40458,2001/10/23,0,18.15,12.7,24.5,11.8,28.9,42.9,95.4,69.15,,
40458,2001/10/24,0,19.75,11.9,25.7,13.8,20.7,43.9,92,67.95,,
40458,2001/10/25,0,22.8,9.4,27.5,18.1,26.2,46,81.4,63.7,,
40458,2001/10/26,0.8,21.25,2.9,22.7,19.8,2.1,83,99.2,91.1,,
40458,2001/10/27,17.6,23.4,11.8,29.3,17.5,28.5,49.3,100,74.65,,
40458,2001/10/28,0,21.85,14.5,29.1,14.6,29.4,28.8,69.8,49.3,,
40458,2001/10/29,0,23.1,13.2,29.7,16.5,28.6,43.2,95.9,69.55,,
40458,2001/10/30,0,27.15,16.1,35.2,19.1,29,30.8,79.2,55,,
40458,2001/10/31,0,23.8,17,32.3,15.3,29.9,19.4,54.1,36.75,,
40458,2001/11/1,0,22.8,12.8,29.2,16.4,30.1,23.9,52,37.95,,
40458,2001/11/2,0,25.15,14.3,32.3,18,24,37.8,88.7,63.25,,
40458,2001/11/3,0,21.65,5.9,24.6,18.7,16.3,52.1,74.7,63.4,,
40458,2001/11/4,0,21.1,7.6,24.9,17.3,21.3,45.4,72.5,58.95,,
40458,2001/11/5,0,19.75,11.1,25.3,14.2,26.4,38.2,76,57.1,,
40458,2001/11/6,0,20,12.8,26.4,13.6,29.4,42.4,93.8,68.1,,
40458,2001/11/7,0,23.55,7.1,27.1,20,13.3,49.4,75.7,62.55,,
40458,2001/11/8,12.8,22.35,8.3,26.5,18.2,21.2,59.2,98.1,78.65,,
40458,2001/11/9,1.6,21.25,5.5,24,18.5,5,73.1,100,86.55,,
40458,2001/11/10,47.2,21.1,3.8,23,19.2,1,79.1,99.8,89.45,,
40458,2001/11/11,9.8,23.85,8.5,28.1,19.6,10.3,61.8,100,80.9,,
40458,2001/11/12,44,24.05,11.5,29.8,18.3,30.2,45.8,91.3,68.55,,
40458,2001/11/13,0,20.5,16,28.5,12.5,31.5,19.5,52.5,36,,
40458,2001/11/14,0,19.9,10.6,25.2,14.6,30.1,49.6,95.7,72.65,,
40458,2001/11/15,0,20.85,7.5,24.6,17.1,10.2,57.2,90.8,74,,
40458,2001/11/16,0,22,10,27,17,13.5,54.1,99.7,76.9,,
40458,2001/11/17,4.6,22.75,6.7,26.1,19.4,24.5,55.3,83.1,69.2,,
40458,2001/11/18,0,21.9,10.6,27.2,16.6,26,50.5,96.4,73.45,,
40458,2001/11/19,20.8,21.95,6.1,25,18.9,9.1,72.3,100,86.15,,
40458,2001/11/20,14,19.45,13.9,26.4,12.5,31.7,35.7,84.9,60.3,,
40458,2001/11/21,0,21.8,14,28.8,14.8,30.7,40.4,95.1,67.75,,
40458,2001/11/22,0,21.05,8.3,25.2,16.9,28.6,47.1,78.5,62.8,,
40458,2001/11/23,0,21.6,8.8,26,17.2,25.8,54.5,93.3,73.9,,
40458,2001/11/24,0,23.9,8.8,28.3,19.5,30.7,55.1,93.6,74.35,,
40458,2001/11/25,3.6,24.15,6.7,27.5,20.8,16,58,86.7,72.35,,
40458,2001/11/26,5.4,24.8,5.4,27.5,22.1,11.8,66.5,91.8,79.15,,
40458,2001/11/27,28.4,24.05,8.9,28.5,19.6,16.3,61.4,100,80.7,,
40458,2001/11/28,39.2,21.15,8.7,25.5,16.8,27.8,52.7,90,71.35,,
40458,2001/11/29,0,20.05,11.7,25.9,14.2,30.9,47.6,98.2,72.9,,
40458,2001/11/30,0,22.65,12.7,29,16.3,31.4,47.7,100,73.85,,
40458,2001/12/1,0,25.2,10.6,30.5,19.9,32.4,53.6,100,76.8,,
40458,2001/12/2,0,25.75,6.9,29.2,22.3,28.8,66.1,99.6,82.85,,
40458,2001/12/3,0,25.2,8.6,29.5,20.9,31.7,54.3,90.7,72.5,,
40458,2001/12/4,0,25.35,8.7,29.7,21,19,56.8,95.3,76.05,,
40458,2001/12/5,0,24.35,6.3,27.5,21.2,19.2,65.1,95,80.05,,
40458,2001/12/6,0,24.4,5.2,27,21.8,12.9,68.7,93.8,81.25,,
40458,2001/12/7,36.8,24.35,7.9,28.3,20.4,4.6,62.7,100,81.35,,
40458,2001/12/8,2,26.8,12.6,33.1,20.5,30.7,50,100,75,,
40458,2001/12/9,0,23.1,5.4,25.8,20.4,16.5,58.1,80.6,69.35,,
40458,2001/12/10,1,25.3,8.8,29.7,20.9,13.6,59.2,100,79.6,,
40458,2001/12/11,10.8,26.8,11.4,32.5,21.1,29.1,32.3,63.2,47.75,,
40458,2001/12/12,0,24,7,27.5,20.5,29.6,52.3,79.7,66,,
40458,2001/12/13,2,23.6,6.6,26.9,20.3,28.7,53.6,79.8,66.7,,
40458,2001/12/14,0,23.6,8.4,27.8,19.4,24.1,52.7,87.5,70.1,,
40458,2001/12/15,0,24.75,5.7,27.6,21.9,12.4,53.9,75.8,64.85,,
40458,2001/12/16,26.8,21.55,5.7,24.4,18.7,9.6,69.4,98.4,83.9,,
40458,2001/12/17,0,21.75,8.9,26.2,17.3,25.2,54.1,93.2,73.65,,
40458,2001/12/18,0,22.15,9.7,27,17.3,32.6,52.5,94.7,73.6,,
40458,2001/12/19,0,22.6,11.2,28.2,17,32.9,49.2,97.1,73.15,,
40458,2001/12/20,0,24.25,11.5,30,18.5,32.4,52.1,100,76.05,,
40458,2001/12/21,0,26.25,8.7,30.6,21.9,32.4,53.1,88.7,70.9,,
40458,2001/12/22,0,27.1,7.4,30.8,23.4,25,50.4,77.9,64.15,,
40458,2001/12/23,1.4,25.6,7.8,29.5,21.7,27,62.3,99,80.65,,
40458,2001/12/24,0,28.8,12,34.8,22.8,29.8,51.1,100,75.55,,
40458,2001/12/25,0,30,15.4,37.7,22.3,31.8,27.8,67.2,47.5,,
40458,2001/12/26,0,30.05,12.1,36.1,24,31,34.1,68.4,51.25,,
40458,2001/12/27,0,23.8,11.4,29.5,18.1,33.6,26.2,52,39.1,,
40458,2001/12/28,0,24.6,9.6,29.4,19.8,29.8,53.9,95.7,74.8,,
40458,2001/12/29,0,25.85,8.9,30.3,21.4,31.5,52.1,88.3,70.2,,
40458,2001/12/30,0,27.2,9,31.7,22.7,26.5,57.3,97.2,77.25,,
40458,2001/12/31,90,24.5,8.8,28.9,20.1,12.2,64,100,82,,
40458,2002/1/1,13.8,25.8,10,30.8,20.8,27.4,58.3,100,79.15,,
40458,2002/1/2,0,29.55,9.9,34.5,24.6,33,55.9,99,77.45,,
40458,2002/1/3,0,26.95,6.3,30.1,23.8,33.7,47.8,69.2,58.5,,
40458,2002/1/4,0,25.45,7.1,29,21.9,31.9,56.7,86.4,71.55,,
40458,2002/1/5,1.4,26.75,6.1,29.8,23.7,9.5,70.1,100,85.05,,
40458,2002/1/6,0.4,28.05,6.7,31.4,24.7,15.8,63.8,94.2,79,,
40458,2002/1/7,0,28.9,6.6,32.2,25.6,15.2,56.4,82.6,69.5,,
40458,2002/1/8,0,29.8,11.4,35.5,24.1,27.4,46,88.6,67.3,,
40458,2002/1/9,0,27.75,11.7,33.6,21.9,32.7,29.6,58.6,44.1,,
40458,2002/1/10,0,24.8,9.4,29.5,20.1,29.8,50.2,88,69.1,,
40458,2002/1/11,0,25.6,9.6,30.4,20.8,29.6,55.3,97.7,76.5,,
40458,2002/1/12,0,29.85,10.3,35,24.7,23.6,51.9,93.9,72.9,,
40458,2002/1/13,0,25.3,7.4,29,21.6,15,56.4,87.6,72,,
40458,2002/1/14,0,25.5,7.8,29.4,21.6,30.5,61.5,97.7,79.6,,
40458,2002/1/15,0,23.7,8.6,28,19.4,30.8,53.2,89.3,71.25,,
40458,2002/1/16,0,23.75,11.3,29.4,18.1,22.8,50.5,99.7,75.1,,
40458,2002/1/17,20,22.25,9.7,27.1,17.4,28.7,56.1,100,78.05,,
40458,2002/1/18,0,22.75,10.1,27.8,17.7,30.4,49,90.4,69.7,,
40458,2002/1/19,0,22.5,9.6,27.3,17.7,31.6,46.9,84,65.45,,
40458,2002/1/20,0,22.85,11.1,28.4,17.3,28.2,49.4,96.8,73.1,,
40458,2002/1/21,0,23.45,10.9,28.9,18,29.7,51,98.4,74.7,,
40458,2002/1/22,0,24.4,10.8,29.8,19,20.6,52.7,100,76.35,,
